meal_description,carb,protein,fat,energy
"For breakfast this morning, I enjoyed a refreshing cup of bottled water, a delicious regular wheat bagel filled with raisins, a ripe banana, and a slice of reduced sodium Swiss cheese.",84.02,17.32,7.64,458.43
"For a light snack, I opted for a convenient package of NFS peanuts.",10.63,12.18,24.83,293.5
"For lunch, I treated myself to a large chocolate chip cookie alongside a piece of medium pepperoni pizza from the restaurant.",57.55,12.63,21.6,469.56
"For dinner, I savored a Taco Bell taco filled with savory meat.",15.48,6.91,9.91,176.28
"This morning, I started my day with a fl oz of unsweetened baby water and a jar of strained banana mixed with berries for a nutritious breakfast.",24.08,1.14,0.41,103.96
"During my lunch break, I enjoyed a jar of strained baby food bananas from Earth’s Best.",24.11,1.13,0.23,102.83
"For dinner, I had a delicious Earth's Best jar of strained applesauce along with a refreshing ounce of unsweetened bottled water.",12.2,0.23,0.23,46.33
"During my snack time, I savored one delicious plain butter cracker.",1.84,0.2,0.79,15.3
"As a mid-day indulgence, I savored a medium ice cream cup of vanilla with extra toppings, complemented by a large, warm chocolate chip cookie.",103.0,11.79,42.05,825.05
"During dinner, I relished a whole avocado, a medium sweet potato baked to perfection without the skin, and a sweet raw peach for dessert.",58.89,7.36,22.61,438.0
"At lunchtime, I savored a large burrito packed with egg and breakfast meat and a bottle of bottled water to keep me hydrated.",44.75,30.97,38.74,656.82
"At dinner tonight, I relished a classic Quarter Pounder with cheese, enjoyed some medium fast food french fries on the side, savored a medium cooked ground beef patty, and treated myself to a large frozen coffee drink with a delightful whipped cream topping.",179.2,67.06,82.97,1723.8
"For my brunch, I treated myself to 10 bite-sized pieces of licorice that complemented my day.",13.1,0.0,0.01,52.5
"This afternoon, my snack consisted of a 6 oz container of yogurt made with whole milk and fruit, together with a convenient pouch of fruit leather.",42.93000000000001,5.409999999999999,5.62,242.8
"During my afternoon snack, I had a stick of part-skim mozzarella cheese, a single stick popsicle, and a pouch of unsweetened applesauce.",21.02,6.87,5.99,161.78
"For this lunch, I had a medium slice of garlic bread and washed it down with a 12 fl oz can of diet pepper.",33.94,6.99,13.21,282.91
"During lunch, I enjoyed a refreshing 16.9 fl oz bottle of bottled water and a delicious breakfast-sized Italian sausage link.",0.43,3.64,5.24,64.4
"During my snack time, I enjoyed a cup of unsweetened bottled water, a tablespoon of hot pepper sauce for a kick, and a regular can of potato chips to munch on.",102.27,8.74,65.18,1006.47
"For breakfast, I kicked off my day with a 4 fl oz Beech-Nut bottle of baby food apple juice and a scrambled egg, made without any added fats.",14.87,6.26,4.86,129.78
"This morning, I enjoyed a delicious Burger King sandwich filled with egg, cheese, and sausage, paired with a refreshing 10 fl oz bottle of 100% apple juice.",75.58,18.25,42.0,751.72
"For my snack, I indulged in a miniature TWIX Caramel Cookie Bar, accompanied by a medium oatmeal cookie and a 1.5 oz 100 GRAND Bar.",57.61,3.43,16.22,386.44
"In the afternoon, my snack consisted of a small single serving bag of crispy onion-flavored rings and an equally delightful small bag of flavored Fritos.",34.18,3.88,15.62,289.8
"At lunch today, I savored a peanut butter and jelly sandwich on whole wheat, paired with a crisp bottle of bottled water for hydration.",41.91,14.04,18.76,379.68
"For my snack, I decided to keep it simple with an individual school container of delicious 100% apple juice and a cup of unsweetened bottled water.",14.01,0.12,0.16,57.04
"For my evening meal, I popped open a can of cola and paired it with a savory Polish sausage served in a bun.",42.31,9.34,23.19,408.99
"At lunch today, I had a tasty chicken wing and complemented it with a soft Hawaiian roll.",15.21,11.01,8.37,179.82999999999998
"This morning, I treated myself to a refreshing small frozen coffee drink as part of my breakfast routine.",49.89,5.77,3.46,245.52
"At snack time, I treated myself to a gelatin shot, followed by a fizzy can of ginger ale and a 20 fl oz bottle of refreshing bottled water.",33.77,0.1,0.0,169.32
"For my snack, I had a refreshing cup of tap water alongside a delicious vanilla light ice cream bar coated in chocolate.",14.36,2.54,12.46,177.0
"For my snack, I had a single date.",6.0,0.2,0.03,22.56
"This afternoon, my snack consisted of a tube of low-fat fruit yogurt, a sweet orange, and a cup of crisp bottled water to wash it all down.",27.35,4.43,1.06,129.34
"For dinner, I had a medium slice of garlic bread topped with melted cheese from a fast food restaurant, paired with a can of energy drink.",68.16,11.75,15.26,458.28
"For my snack, I treated myself to a medium sweet frosted roll filled with fruit.",43.74,4.0,23.95,406.8
"For lunch, I enjoyed a refreshing large drink of pepper soda, accompanied by a large fast food order of crispy french fries, and a delicious cheeseburger, the famous Quarter Pounder with cheese from McDonald's.",191.11,36.59,57.17,1412.08
"This morning, I enjoyed a scrambled egg prepared without any added fat for my breakfast.",0.36,6.26,4.74,71.5
"During my afternoon break, I enjoyed a single Marie biscuit cookie.",4.94,0.49,0.74,28.42
"While snacking, I enjoyed a crisp can of hard cider paired with a refreshing bottle of bottled water.",28.42,0.0,0.0,268.8
"During my snack time, I enjoyed a 6.75 fl oz pouch of fruit juice paired with a delicious regular churro.",48.03,3.0500000000000003,10.24,293.05
"For my snack, I enjoyed a can of diet cola, a half dill pickle, and a peanut butter and jelly sandwich on wheat bread.",50.220000000000006,14.66,19.02,414.08
"For my midday meal, I sipped on a bottle of unsweetened water while munching on a small tub of flavored potato chips.",11.01,0.92,7.01,108.4
"For lunch, I had a medium single serving bag of fry-shaped potato sticks paired with a refreshing can of root beer.",69.50999999999999,3.78,19.41,447.21
"For my snack, I enjoyed a cup of unsweetened almond milk and added a tablespoon of light chocolate syrup for a touch of sweetness.",8.379999999999999,1.19,2.49,59.55
"This morning, my breakfast included a slice of whole wheat raisin bread, paired with a boiled egg, an ounce of whole milk, and a warm cup of herbal tea.",8.180000000000001,11.010000000000002,12.23,187.7
"For my dinner, I prepared a peanut butter sandwich on wheat bread, complemented by a small cup of hot black tea and a single packet of saccharin for a bit of sweetness.",19.160000000000004,7.029999999999999,9.37,182.0
"As a mid-afternoon pick-me-up, I savored a small cup of hot black tea, sweetened perfectly with one individual packet of saccharin.",1.97,0.01,0.0,7.2
"For my snack, I had a can of iced black tea, a cup of fast food French fries, a bottle of unsweetened water, and a cup of barbecue-flavored potato chips.",79.02,3.69,17.42,476.35
"For my snack, I had a 12 fl oz can of sugar-free Red Bull alongside a medium frosted cinnamon bun.",46.260000000000005,4.9,24.24,424.8
"During lunch, I savored a cheese sandwich made with American cheese on white bread, paired with a packet of mustard to add a zesty touch.",33.489999999999995,12.62,12.01,293.75
"During my snack time, I enjoyed a pouch of Capri Sun fruit juice and washed it down with a refreshing cup of unsweetened bottled water.",18.6,0.0,0.13,72.54
"For my morning meal, I had a bottle of unsweetened water, a single raw banana, and a cup of fat-free skim milk to keep it light and healthy.",40.71,9.739999999999998,0.62,195.1
"For lunch, I relished a cup of cooked diced chicken breast, grilled and sauced, along with a small grilled chicken drumstick, skin and all.",16.84,52.28,14.73,423.7
"I treated myself to a snack consisting of a warm, medium chocolate chip muffin, a satisfying 2 oz SNICKERS bar, and a nice cold cup of whole milk.",118.11,19.62,45.870000000000005,943.67
"For my dinner, I indulged in a regular-sized salted soft pretzel, warm and ready to enjoy.",84.07,9.71,3.67,408.0
"For my brunch, I sipped on a large drink of vibrant fruit juice drink.",18.6,0.0,0.0,74.4
"I had a delightful dinner featuring a medium rib of cooked spareribs, tender and bursting with savory taste.",0.0,10.09,10.52,137.9
"For lunch, I savored a cup of hot green tea alongside a peanut butter sandwich on white bread.",36.65,13.39,18.5,355.67999999999995
I found myself reaching for a 16 fl oz can of Mountain Dew AMP energy drink as a quick pick-me-up for my snack.,59.92,1.24,0.4,228.16
"For a light snack, I indulged in a single serving of hard pretzels coated with white chocolate, complemented by a chilled bottle of unsweetened water.",20.92,1.66,3.97,123.48
"For lunch, I savored a medium piece of cheese pizza from fast food, complemented by a medium sweet cinnamon bun with frosting.",72.4,13.8,32.28,635.56
"As a quick snack, I savored a small cookie filled with rich peanut butter flavor.",11.63,1.78,4.76,94.6
"While snacking, I chose a bottle of bottled water and a package of flavored sunflower seeds to keep me energized.",12.96,9.22,23.78,283.5
I treated myself to a tube of low-fat yogurt for a tasty and satisfying snack.,6.28,3.26,0.97,46.72
"For my breakfast, I had a 16.9 fl oz bottle of water paired with a medium-sized cookie that had a sweet icing on top.",30.53,1.42,6.27,181.86
"For my midday meal, I savored a large baked potato with its peel eaten, alongside a delicious serving of meat.",75.74,20.87,37.16,707.55
"While snacking, I enjoyed a 32 fl oz bottle of Gatorade G sports drink and a refreshing 16.9 fl oz bottle of tap water to stay hydrated.",63.79,0.0,0.0,257.92
"For breakfast, I had a fried whole egg cooked in oil alongside a juice box of 100% fruit juice.",26.41,6.7700000000000005,8.71,209.55
"During my afternoon snack, I enjoyed a raw banana paired with a small bag of lightly salted potato chips.",43.74,3.25,10.31,268.66
I kicked off my breakfast with a bottle of unsweetened water and a delicious PowerBar to give me a boost.,47.35,9.62,2.11,246.84
"At dinner time, I enjoyed a bottle of tap water and treated myself to two medium soft tacos, one loaded with chicken and the other with a hearty meat filling.",51.13,28.4,25.3,546.12
I treated myself to a snack that included a bottle of tap water (16.9 fl oz) and a Gatorade G sports drink in a 20 fl oz bottle.,39.87,0.0,0.0,161.2
"During my lunch break, I enjoyed a large chappatti made of wheat with a refreshing 12 fl oz bottle of water.",23.99,4.08,4.78,155.48
"I enjoyed a hearty medium burrito packed with meat, beans, and rice for dinner, along with a refreshing can of diet cola.",52.7,31.61,32.14,630.27
"At dinner, I enjoyed a delicious thin slice of pork roast paired with a comforting cup of cheesy macaroni.",53.08,25.92,25.950000000000003,554.07
"For dinner, I had a medium meatless burrito filled with beans and rice, paired with a refreshing 16.9 fl oz bottle of unsweetened bottled water.",60.02,26.84,25.28,573.4
"My snack today consisted of a delicious tablespoon of guacamole, complete with juicy tomatoes.",1.21,0.28,1.96,21.75
"I savored an individual container of creamy vanilla ice cream for my snack, adorned with a tablespoon of luscious butterscotch and a tablespoon of chocolate syrup for that perfect finishing touch.",47.72,2.99,8.82,278.5
"For my snack, I indulged in a medium butter or sugar cookie topped with rich chocolate icing.",28.91,1.72,9.87,211.26
"For my snack, I enjoyed a cup of raw strawberries alongside a cup of fresh pineapple.",33.17,1.89,0.65,130.5
I treated myself to lunch with a 12 fl oz can of classic cola and a warm cup of canned meat-filled ravioli in delicious tomato sauce.,71.82,8.13,9.49,399.71
"For breakfast, I started my day with a small brewed coffee, a perfectly cooked egg omelet made with 1 egg and no added fat, and a toasted pumpernickel English muffin. I layered it with a slice of American cheese, and on the side, I enjoyed an individual container of sugar-free flavored coffee creamer for my coffee.",31.13,15.239999999999997,11.97,295.22
"Today for lunch, I treated myself to a piece of thin crust pepperoni pizza that was offered at school.",44.36,18.15,12.24,360.68
"For my lunch, I enjoyed a creamy cup of whole chocolate milk and a delightful scoop of vanilla ice cream to satisfy my sweet tooth.",53.96,12.06,21.61,454.24
"For my evening meal, I sipped on a bottle of decaffeinated cola while munching on a regular cucumber.",72.86,1.3,0.22,284.2
"As a mid-afternoon snack, I savored a bar of milk chocolate candy while sipping on a 20 fl oz bottle of decaffeinated cola.",91.74,3.37,13.05,489.6
"At lunch, I indulged in a frankfurter on white bread along with a 16.9 fl oz bottle of bottled water to quench my thirst.",16.79,8.47,15.51,241.4
"At dinner, I indulged in a McDonald's hamburger along with a refreshing iced black tea in a convenient bottle.",86.16,13.3,11.33,498.8
"At lunch, I relished a Kool-Aid Jammers pouch of light fruit juice drink together with a satisfying grilled cheese sandwich, featuring gooey Cheddar cheese nestled between two slices of wheat bread.",36.79,16.88,27.12,456.44
Dinner tonight consisted of a satisfying slice of cheese stuffed crust pizza from a medium pie.,30.0,12.23,11.63,274.0
I treated myself to a snack that included a medium-sized butter cookie and a 12 fl oz can of my favorite pepper-flavored soft drink.,58.74,1.6,6.79,295.44
"During my snack time, I enjoyed a 1.67 oz package of M&M's Peanut Chocolate Candies.",28.43,4.5,12.28,242.05
"I treated myself to a satisfying lunch of a 16.9 fl oz bottle of water and a juicy medium fried chicken breast, fried and coated to perfection.",9.82,40.46,16.42,359.7
"For breakfast, I enjoyed a cup of whole strawberry milk alongside a frozen peanut butter and jelly sandwich without crusts and an individual school container of 100% apple juice.",70.45,14.57,17.45,485.64
"During lunch, I had a satisfying peanut butter sandwich on white bread, paired with a cup of crunchy plain corn chips, a cup of hard pretzels, a small fresh apple, and a refreshing Capri Sun flavored water pouch.",125.26999999999998,20.06,34.85,865.83
"For breakfast, I started my day with a delicious meal featuring one fried whole egg cooked with oil and one packet of instant grits made with water, enhanced with a touch of fat.",21.62,8.45,12.650000000000002,229.37
"For my lunch, I treated myself to a frozen fruit juice bar, complemented by a small serving of unsalted hard pretzels. I also savored a cup of fat-free chocolate milk alongside a slice of cheesy stuffed crust pizza.",120.28,29.71,18.24,762.36
"At snack time, I enjoyed a cold 16.9 fl oz bottle of unsweetened water along with a 12 fl oz can of root beer, which added a sweet, bubbly finish to my break.",39.43,0.0,0.0,152.52
"For brunch, I had a cup of flavored Fritos corn chips alongside a 12 fl oz can of pepper-type soft drink.",64.18,2.76,15.87,397.44
"This morning, I started my day with a refreshing 16.9 fl oz bottle of water and a delicious Kellogg's Nutri-Grain cereal bar.",25.02,1.56,3.21,135.05
"For my midday meal, I indulged in a peanut butter sandwich on whole wheat, enjoyed a small bag of plain potato chips, and finished off with a refreshing peach.",64.61,17.189999999999998,28.65,561.5600000000001
"For my snack, I had a snack size container of canned fruit cocktail in juice and a snack size container of sugar-free chocolate pudding.",25.58,4.33,2.3200000000000003,135.64
I made a satisfying lunch consisting of a cup of chili con carne with beans and a raw banana for a touch of sweetness.,47.09,21.82,11.11,358.52
"For my snack, I had a delicious raw plum along with a small fast food chocolate milkshake.",91.02,15.5,27.18,642.0
"For my lunch, I savored a cup of chocolate milk and complemented it with a small serving of nacho cheese tortilla chips.",47.11,9.48,12.39,333.79999999999995
My dinner concluded with a single cone of smooth and sweet vanilla frozen yogurt.,29.88,4.0,4.66,173.75
I started my day with a refreshing cup of dry whole milk mixed to perfection.,14.3,9.78,9.96,185.44
"To start my morning, I savored a cup of decaffeinated coffee, enjoyed a miniature fruit scone, and added a bit of cream from an individual container for extra flavor.",10.8,1.93,4.94,92.85
"For breakfast, I sipped on a small Cafe Mocha coffee, accompanied by a cup of refreshing tap water, and enjoyed a bar of Clif Bar for a nutritious boost.",82.56,19.52,9.47,473.36
"I opted for a cup of mixed vegetable juice as my snack, enjoying the blend of flavors and nutrients.",15.06,2.02,0.39,66.42
"For breakfast, I treated myself to a delicious chocolate iced cake doughnut and a jelly-filled doughnut.",79.58,7.300000000000001,32.13,632.25
"For my snack, I opened a can of diet decaffeinated cola and enjoyed it alongside a mini microwave bag of butter-flavored popcorn.",24.51,4.17,13.36,234.94
"For dinner, I had a satisfying meal consisting of a Quarter Pounder with cheese, a cheeseburger, a medium serving of fast food French fries, and a medium drink of caffeine-free fruit-flavored soft drink.",151.45,35.65,50.26,1195.2
"I treated myself to a snack that included a cup of unsweetened bottled water, a soft biscuit from a fast food spot, a cup of Goldfish cheese crackers, and a small bag of Doritos with a cool ranch flavor.",78.56,12.4,30.37,635.1
"For breakfast, I started my day with a piece of regular chewing gum and a fresh banana.",32.65,1.37,0.43,126.54
I treated myself to a can of hard cider and a single gumdrop as a delightful combination for my afternoon snack.,23.29,0.0,0.0,209.52
"At lunch today, I savored a delicious piece of fried chicken, complete with its flavorful skin that added to the experience.",6.07,18.49,12.77,213.35
"For my lunch today, I sipped on a 12 fl oz bottle of unsweetened water while indulging in a medium thin-crust pizza with pepperoni and another medium piece topped with assorted meats.",40.74,19.94,25.79,475.26
"For a quick snack, I indulged in a piece of fondant and complemented it with a banana.",30.64,1.37,0.42,119.6
"For a quick snack, I savored a fresh orange, and complemented it with a delightful snack cake, rich in chocolate, topped with icing.",48.260000000000005,3.27,8.14,271.88
"For a sweet afternoon snack, I savored a large cinnamon bun topped with frosting, washed down with a 12 fl oz can of cola, and a small bag of Cheetos for some cheesy goodness.",127.89,8.45,51.72,1004.6
"For my snack, I prepared a regular microwave bag of butter-flavored popcorn and paired it with a large drink of iced black tea.",127.94,7.39,28.05,792.1
I started my day with a regular slice of toasted cracked wheat bread.,13.06,2.93,1.25,75.25
"At lunch, I treated myself to a slice of a cheesy quesadilla complemented by a satisfying cup of whole chocolate milk.",31.49,10.15,11.65,267.94
"For my lunch today, I savored a crispy hash brown patty from fast food, accompanied by a 12 fl oz can of pepper soft drink and a tasty McDonald's breakfast burrito loaded with egg and meat.",79.69,13.63,27.49,610.54
"At lunchtime, I treated myself to a refreshing medium iced black tea sweetened with sugar, one fast food order of delicious potato tots from my favorite spot, and one Burger King sandwich featuring egg, cheese, and sausage on a warm biscuit.",112.8,20.4,61.72,1074.64
"For my snack, I had a delightful baby food cookie that was just the right size.",2.68,0.47,0.53,17.32
"For my midday meal, I indulged in half a stuffed pepper, beautifully filled with a hearty mixture of rice and meat.",14.68,11.76,17.36,262.24
"I relaxed with a soothing cup of cafe con leche during my snack time, enjoying its deliciously smooth flavor.",13.99,4.14,2.63,94.24
"At dinner, I enjoyed a crispy chicken strip paired with a 4.23 fl oz serving of delicious fruit juice blend.",24.94,9.82,7.140000000000001,201.0
"For a quick snack, I had a box of colorful gumdrops and washed it down with a fizzy can of root beer.",98.77,0.0,0.0,390.12
I treated myself to a cup of low-fat (1%) milk and a cup of Gatorade for a quick and satisfying snack.,28.61,8.25,2.32,169.4
"My breakfast today consisted of a cup of fat-free skim milk, a small container of canned peaches in juice, and a large low-fat fruit muffin to satisfy my morning cravings.",113.66,16.49,7.909999999999999,588.29
"I savored my lunch with a bottled iced black tea, a classic McDonald's cheeseburger, and a small order of crispy french fries to complement the meal.",113.77,18.61,31.21,807.5999999999999
"For my lunch today, I had a refreshing 6.75 fl oz pouch of fruit juice blend paired with a delicious peanut butter sandwich made on whole wheat bread.",43.23,7.35,9.62,279.3
"During my snack time, I enjoyed a delicious McDonald's hamburger, accompanied by a small fast food order of french fries, a fudge or nougat nut roll, and a small single serving bag of ruffled sour cream and onion potato chips.",118.84,26.01,48.33,1002.26
"I treated myself to a biscuit shortcake topped with whipped cream and some fruit for my snack, washed down with a 20 fl oz bottle of unsweetened water.",20.62,2.99,7.66,161.32
"For lunch, I enjoyed a delicious combination of a stick of American cheese, a small flour tortilla, and a refreshing cup of whole milk.",30.200000000000003,15.27,16.99,334.41
"While snacking, I enjoyed a perfectly ripe lychee, which added a tropical touch to my day.",1.65,0.08,0.04,6.6
"For lunch, I enjoyed a refreshing cup of ready-to-drink reduced fat chocolate milk paired with an individual school container filled with a delicious fruit juice blend.",45.53,7.62,4.86,250.48
"For lunch today, I had a satisfying whole wheat bagel with raisins alongside a bottle of iced black tea to quench my thirst.",108.1,9.99,2.56,490.95
"To kick off my day, I savored a small cup of brewed coffee with a medium frosted cinnamon bun roll, and I couldn't resist adding a touch of flavored coffee creamer from an individual container.",49.0,4.529999999999999,26.04,448.05
"During snack time, I enjoyed a delicious cup of whole strawberry milk.",29.31,7.54,7.37,210.8
"For lunch, I savored a drummette of chicken wings drenched in hot sauce, freshly prepared at a restaurant I love.",2.16,5.87,7.05,94.85
"At breakfast today, I enjoyed a delicious yeast doughnut while sipping on a medium serving of decaffeinated brewed coffee.",28.76,4.16,13.62,252.6
"In my snack time, I savored a whole wheat English muffin, washed down with a 12 fl oz bottle of bottled water, and a sweet kiwi.",36.48,5.85,1.49,172.84
"For lunch, I enjoyed a delicious raw orange, a refreshing bottle of unsweetened water that held 16.9 fl oz, and a small slice of rotisserie chicken breast, with the skin not eaten.",18.1,9.86,1.25,115.58
"At dinner, I indulged in a succulent medium chicken drumstick, grilled to perfection with a flavorful sauce and the skin was absolutely delicious.",6.19,15.88,8.63,170.0
"As a delightful snack, I had a drink combining whiskey and ginger ale.",14.83,0.0,0.0,186.75
"At lunch, I savored a small bag of graham crackers, a slice of luncheon turkey, a miniature white roll, and a delightful snack size container of canned fruit cocktail.",65.53,10.36,7.01,362.32
"For a quick snack, I had a Chips Ahoy! cookie, a single serving bag of Goldfish crackers, a medium-sized raw apple, and a slice of American cheese to balance it out.",63.08,9.36,18.009999999999998,440.18000000000006
"During my snack time, I enjoyed a large serving of diet cola, washed it down with a refreshing 16.9 fl oz bottle of unsweetened water, and indulged in a large glass of root beer.",80.95,0.79,0.22,319.44
"As a light snack, I opted for a diet fruit-flavored soft drink in a 12 fl oz can, complemented by a cup of tap water and another can of diet ginger ale.",0.0,0.72,0.0,0.0
"At lunch, I indulged in a regular-sized bag of butter-flavored popcorn while sipping on a bottle of unsweetened water.",47.59,7.39,26.41,457.3
"I treated myself to a can of beer for my snack, complemented by a liter of refreshing bottled water.",12.78,1.66,0.0,154.8
I treated myself to a crispy hash brown patty as a quick snack.,15.53,1.44,6.31,119.35
"For my lunch, I had a refreshing Capri Sun flavored water pouch, paired with a small apple, a delightful vanilla ice cream sandwich, a medium butter cookie with chocolate filling, and a classic peanut butter and jelly sandwich.",137.36,18.25,37.510000000000005,934.02
"I treated myself to a refreshing juice box filled with 100% fruit juice blend, complemented by a piece of rich milk chocolate candy and a fun single serving bag of animal cookies for my snack.",51.54,2.87,6.48,272.18
"During my afternoon break, I treated myself to a delicious 1.4 oz bar of chocolate-covered toffee.",25.49,1.25,12.15,216.4
I snacked on a medium-sized serving of wheat crackers during my lunch.,31.56,4.02,6.87,198.45
"For a light snack, I savored a stick of mozzarella cheese.",1.26,6.72,5.78,84.48
I treated myself to a small single serving bag of peanut butter-filled hard pretzels for a satisfying snack.,17.02,3.96,5.29,126.84
"During dinner, I enjoyed a tender baked chicken drumstick without the skin, a small cup of brewed coffee, and a satisfying section of dietetic chocolate wafers for a sweet finish.",1.88,14.91,5.609999999999999,119.1
"During my snack time, I enjoyed a 16.9 fl oz bottle of Propel flavored water to keep me hydrated.",5.78,0.0,0.0,25.35
"For my evening meal, I had a cup of tap water complemented by a warm cup of meatless lasagna with an assortment of vegetables.",36.4,27.92,23.4,465.0
"At breakfast, I had a medium brownie cookie that was perfectly chewy and indulgent, making my morning feel special.",31.95,2.4,8.15,202.5
"For tonight's dinner, I had a cheeseburger served on a white bun and complemented it with a 12 fl oz bottle of bottled, unsweetened water.",26.32,23.84,21.76,402.3
"For lunch, I enjoyed a refreshing cup of tap water, complemented by a cheesy quesadilla, any size.",45.8,17.96,25.41,486.45
"To kick off my day, I sipped on a bottle of Powerade sports drink and munched on some reduced sodium tortilla chips from a small single serving bag.",67.67,2.62,5.869999999999999,335.32
"During my snack time, I enjoyed a 12 fl oz bottle of cranberry juice drink rich in vitamin C alongside a 16.9 fl oz bottle of unsweetened water.",50.29,0.0,0.37,200.88
"During my lunch break, I enjoyed a regular sandwich filled with tuna salad, paired with a 5.3 oz container of Greek yogurt and a small fresh apple.",74.12,30.49,25.31,639.3
I started my day with a delicious medium sugar-free cookie made of sugar wafers for breakfast.,5.3,0.29,2.29,42.48
"During dinner, I enjoyed a sandwich with Cheddar cheese on wheat bread, washed down with a 12 fl oz bottle of unsweetened water and a tasty tablespoon of hummus.",31.25,17.86,19.340000000000003,368.46
"During my snack time, I enjoyed a package of trail mix that combined various nuts and fruits, paired with a 16.9 fl oz bottle of bottled water.",25.56,5.45,13.37,226.0
"For snack time, I had a 16 fl oz can of low-calorie Monster energy drink along with a drink of Cape Cod to keep me energized.",29.52,0.0,0.18,244.5
Breakfast today included a 32 fl oz can of Monster energy drink alongside a satisfying 6.5 oz frozen sausage and French toast meal.,146.31,26.54,20.63,880.24
"For lunch, I savored a delicious empanada filled with meat and vegetables, a perfect blend of flavors in every bite.",69.24,25.11,40.78,743.7
"For a light snack, I reached for a cereal or granola bar and washed it down with a generous bottle of bottled water.",52.71,5.9,11.72,337.58000000000004
I treated myself to a delightful miniature Danish pastry with a fruity filling for my afternoon snack.,13.38,1.51,5.18,103.88
"At lunchtime, I enjoyed a delicious hamburger from the school cafeteria, paired with a refreshing cup of low-fat strawberry milk and an individual school container of apple juice.",68.06,24.05,9.0,449.56
"I treated myself to a delightful breakfast of an English muffin sandwich loaded with egg, cheese, and sausage.",27.73,21.27,28.78,454.74
I treated myself to lunch with a chilled bottle of cola and a comforting cup of ready-to-heat pasta in a rich tomato sauce with meat.,101.14,14.35,12.16,560.08
"For dinner, I opted for a 12 fl oz bottle of Gatorade G and indulged in a slice of pepperoni pizza from a nearby fast food place.",63.58,14.56,14.77,446.4
"During my afternoon snack, I enjoyed a miniature bagel made from whole wheat, smeared with a tablespoon of cream cheese, and complemented by a cup of juicy raw strawberries.",25.06,4.57,6.0200000000000005,165.5
"For my snack, I opened a mini microwave bag of plain popcorn and enjoyed its light and airy texture.",30.74,5.38,4.05,181.03
"While snacking, I indulged in a tablespoon of regular sour cream.",0.69,0.37,2.9,29.7
"My typical breakfast consists of a perfectly fried egg using cooking spray, half of a juicy grapefruit, and a small cup of hot brewed coffee.",16.880000000000003,7.82,5.37,142.78
"During my snack time, I enjoyed a small bag of Doritos nacho cheese chips, washed down with a large pepper-flavored soft drink, and munched on a medium bag of Goldfish cheese crackers.",120.85,6.98,19.77,677.85
"For my lunch, I savored a slice of toasted rye bread, topped with a pat of butter, while sipping on a bottle of unsweetened water.",15.39,2.74,6.53,133.82
"For breakfast today, I indulged in an extra large plain pancake and washed it down with a bottle of unsweetened water.",52.96,11.14,17.88,418.5
"For a sweet treat at lunch, I savored a medium cookie made with butter or sugar, complemented by a 16.9 fl oz bottle of unsweetened water.",20.2,1.6,5.86,139.2
"For lunch today, I indulged in a medium cookie made without gluten and accompanied it with a bottle of diet iced green tea for a refreshing sip.",27.68,0.66,5.37,163.16
"During my snack time, I indulged in a small chocolate muffin, a medium fruit muffin, and a single lightly salted potato chip.",105.41,10.44,34.55,772.38
"For my lunch, I savored a delicious medium burrito containing meat, beans, and rice, along with a chilled bottle of unsweetened water.",52.27,31.18,32.14,626.67
"I savored a 20 fl oz bottle of ginger ale during lunch, complemented by a satisfying piece of cheese pizza with a medium crust.",93.97,13.55,11.53,527.34
"For lunch today, I munched on a medium single serving bag of plain corn chips and savored a 2 oz Snickers bar.",67.7,7.81,32.61,587.1
"For lunch, I had a Whopper from Burger King paired with a refreshing can of cola.",85.33,30.62,34.33,766.44
"For my snack, I enjoyed a package of dry roasted salted peanuts along with a bottle of unsweetened water.",10.63,12.18,24.83,293.5
"At lunchtime, I enjoyed a hearty peanut butter and jelly sandwich on whole wheat bread, paired with a delicious medium-sized no-bake marshmallow cookie.",54.78,8.32,12.79,359.5
"During my snack time, I enjoyed one freezer pop and savored a small hard candy for a sweet treat.",15.989999999999998,0.0,0.13,65.11
"In the afternoon, my snack consisted of one piece of hard candy, a whole raw banana, and a cup of tap water to keep me hydrated.",30.74,1.37,0.42,120.02
"I enjoyed a pouch of Capri Sun fruit juice drink while savoring a warm cup of Yat Ga Mein with my choice of meat, fish, or poultry for dinner.",41.48,21.24,11.55,347.24
"For my midday meal, I had a satisfying grilled cheese sandwich, overflowing with Cheddar cheese and nestled between slices of white bread, along with a bottle of unsweetened water to drink.",30.6,15.52,26.89,425.72
"During my lunch break, I savored a vanilla frozen yogurt bar along with a small chocolate chip cookie and a small oatmeal cookie for a delightful dessert.",40.85,4.21,10.9,270.95
"For my snack, I had a medium raw apple paired with a delicious chocolate chip cookie.",47.23,2.05,7.76,251.6
"I treated myself to a snack that included a sandwich with American cheese on white bread, a cup of deliciously crunchy pork cracklings, and a bottle of unsweetened water to wash it all down.",34.779999999999994,43.28,43.77,716.5799999999999
"For my brunch, I savored a 100-calorie package filled with tasty flavored almonds.",3.62,3.61,9.59,107.82
"For a snack, I treated myself to a medium single serving bag of cheese-flavored Cheetos alongside a refreshing bottle of Gatorade G sports drink, which was 20 fl oz.",70.38,3.33,20.53,480.4
"For breakfast today, I enjoyed a container of instant oatmeal with a delightful fruit flavor, complemented by a tablespoon of protein mix.",43.16,17.02,2.74,264.56
